,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob,Away_Decimal_Odds,Home_Decimal_Odds
"170,2",2022-04-09,Florida Panthers,0,Nashville Predators,0,0,1,0,1545.9482247731423,1525.5450930589127,0.39632876002180983,0.6036712399781902,2.5231577944153494,1.6565307965244935
"170,3",2022-04-09,Montréal Canadiens,0,Toronto Maple Leafs,0,0,0,0,1524.338485276843,1521.7383346071497,0.4707418477499542,0.5292581522500458,2.124306570107984,1.8894371220333215
"170,4",2022-04-09,Columbus Blue Jackets,0,Detroit Red Wings,0,0,0,0,1442.0952561020642,1452.5229031169015,0.45199791395385247,0.5480020860461475,2.212399591078858,1.8248105718265268
"170,5",2022-04-09,Ottawa Senators,0,New York Rangers,0,0,0,0,1486.7316160132636,1498.72892578367,0.4497413425054485,0.5502586574945515,2.2235002778022017,1.8173271540210192
"170,6",2022-04-09,Calgary Flames,0,Seattle Kraken,0,0,0,0,1486.0150445429372,1500.0,0.44688489372296947,0.5531151062770305,2.2377126952514863,1.8079419430991728
"170,7",2022-04-09,Anaheim Ducks,0,Philadelphia Flyers,0,0,0,0,1442.9768930537132,1471.1582078374126,0.4265325370330719,0.5734674629669281,2.3444870277796963,1.7437780947960602
"170,8",2022-04-09,New York Islanders,0,St. Louis Blues,0,0,1,1,1541.52762789748,1485.2672940343534,0.5472648000918042,0.4527351999081958,1.8272689926928407,2.2087966656950395
"170,9",2022-04-09,Colorado Avalanche,0,Edmonton Oilers,0,0,1,0,1562.216140913711,1524.6453623512457,0.420858923513456,0.579141076486544,2.3760931374620773,1.726694998162912
"170,10",2022-04-09,San Jose Sharks,0,Vancouver Canucks,0,0,0,0,1449.8109709182972,1467.6595878991968,0.44133634796844357,0.5586636520315564,2.2658455497789682,1.7899857926384557
"170,11",2022-04-09,Arizona Coyotes,0,Vegas Golden Knights,0,0,0,0,1470.147049144132,1559.7569702625942,0.3408263904118026,0.6591736095881974,2.934045097833394,1.5170510248805706
"171,0",2022-04-10,Boston Bruins,0,Washington Capitals,0,0,0,1,1536.007565604796,1536.1204106113955,0.566837602986951,0.43316239701304904,1.7641737152413666,2.3086029786880946
"171,1",2022-04-10,Nashville Predators,0,Pittsburgh Penguins,0,0,1,1,1525.5450930589127,1540.7279677509364,0.44516398504243093,0.5548360149575691,2.2463632135575495,1.8023343349051966
"171,2",2022-04-10,Los Angeles Kings,0,Minnesota Wild,0,0,0,0,1452.730493774311,1541.9981702556054,0.34128767069846533,0.6587123293015347,2.9300794779765735,1.5181133789621786
"171,3",2022-04-10,Buffalo Sabres,0,Tampa Bay Lightning,0,0,0,0,1440.654305177491,1563.1276521234515,0.2977016628448045,0.7022983371551955,3.359067565979006,1.423896294629867
"171,4",2022-04-10,Anaheim Ducks,0,Carolina Hurricanes,0,0,1,0,1442.9768930537132,1534.974071024255,0.23761524205488357,0.7623847579451164,4.208484234226958,1.3116736524157915
"171,5",2022-04-10,Dallas Stars,0,Chicago Blackhawks,0,0,1,0,1473.3941648592456,1471.1529819944997,0.3702252766740829,0.6297747233259171,2.701058147578403,1.5878693808460238
"171,6",2022-04-10,Winnipeg Jets,0,Ottawa Senators,0,0,0,1,1500.0379988005302,1486.7316160132636,0.5861400668417042,0.41385993315829583,1.7060768518833653,2.4162764256222733
"171,7",2022-04-10,Vegas Golden Knights,0,San Jose Sharks,0,0,1,1,1559.7569702625942,1449.8109709182972,0.6201467480991144,0.3798532519008856,1.612521557301105,2.6325956010531355
"172,0",2022-04-11,Winnipeg Jets,0,Montréal Canadiens,0,0,1,0,1500.0379988005302,1524.338485276843,0.33208570315588726,0.6679142968441127,3.011270857181651,1.4971980757486227
"173,0",2022-04-12,St. Louis Blues,0,Boston Bruins,0,0,0,0,1485.2672940343534,1536.007565604796,0.394493628040006,0.605506371959994,2.5348951894822216,1.6515102834724096
"173,1",2022-04-12,Buffalo Sabres,0,Toronto Maple Leafs,0,0,0,0,1440.654305177491,1521.7383346071497,0.3523840590093873,0.6476159409906127,2.837812819374331,1.5441250542263831
"173,2",2022-04-12,Anaheim Ducks,0,Florida Panthers,0,0,0,0,1442.9768930537132,1545.9482247731423,0.32300398042160905,0.676996019578391,3.095937080077852,1.4771135591354945
"173,3",2022-04-12,Carolina Hurricanes,0,New York Rangers,0,0,0,0,1534.974071024255,1498.72892578367,0.5189725534351155,0.4810274465648845,1.9268841740876859,2.0788834548656316
"173,4",2022-04-12,Columbus Blue Jackets,0,Pittsburgh Penguins,0,0,0,0,1442.0952561020642,1540.7279677509364,0.3287502682443294,0.6712497317556706,3.041822613074777,1.4897585096748938
"173,5",2022-04-12,Philadelphia Flyers,0,Washington Capitals,0,0,0,0,1471.1582078374126,1536.1204106113955,0.374586304757653,0.625413695242347,2.669611748478024,1.5989416407207093
"173,6",2022-04-12,Ottawa Senators,0,Detroit Red Wings,0,0,0,0,1486.7316160132636,1452.5229031169015,0.5160718222260031,0.4839281777739969,1.93771478490463,2.0664223451501886
"173,7",2022-04-12,Edmonton Oilers,0,Minnesota Wild,0,0,0,0,1524.6453623512457,1541.9981702556054,0.4420480464525709,0.5579519535474291,2.2621975326550707,1.7922690182229002
"173,8",2022-04-12,San Jose Sharks,0,Nashville Predators,0,0,0,0,1449.8109709182972,1525.5450930589127,0.35970388486935434,0.6402961151306457,2.780064497672032,1.5617773970031983
"173,9",2022-04-12,Los Angeles Kings,0,Chicago Blackhawks,0,0,0,0,1452.730493774311,1471.1529819944997,0.4405127271830842,0.5594872728169158,2.2700819710582025,1.7873507559254804
"173,10",2022-04-12,Seattle Kraken,0,Calgary Flames,0,0,0,0,1500.0,1486.0150445429372,0.48711510627703036,0.5128848937229696,2.0529028706231163,1.9497552223484698
"173,11",2022-04-12,Tampa Bay Lightning,0,Dallas Stars,0,0,0,0,1563.1276521234515,1473.3941648592456,0.5933400968159266,0.4066599031840734,1.685374046632538,2.4590572912898003
"173,12",2022-04-12,Vegas Golden Knights,0,Vancouver Canucks,0,0,0,0,1559.7569702625942,1467.6595878991968,0.5965192973594232,0.4034807026405768,1.676391701704607,2.4784332768717476
"173,13",2022-04-12,New Jersey Devils,0,Arizona Coyotes,0,0,0,0,1448.378720253926,1470.147049144132,0.4357137844244282,0.5642862155755718,2.295084607710968,1.7721503244235735
"174,0",2022-04-13,New York Rangers,0,Philadelphia Flyers,0,0,1,1,1498.72892578367,1471.1582078374126,0.5065943762134897,0.4934056237865103,1.9739658530646196,2.0267300407436903
"174,1",2022-04-13,Montréal Canadiens,0,Columbus Blue Jackets,0,0,0,1,1524.338485276843,1442.0952561020642,0.6831952892308273,0.3168047107691727,1.4637103267000655,3.1565187195988718
"174,2",2022-04-13,Seattle Kraken,0,Winnipeg Jets,0,0,1,0,1500.0,1500.0379988005302,0.3669453153304353,0.6330546846695647,2.725201707778984,1.579642366159836
"174,3",2022-04-13,Los Angeles Kings,0,Colorado Avalanche,0,0,1,0,1452.730493774311,1562.216140913711,0.21445384245786822,0.7855461575421318,4.663008079216211,1.272999670864492
"175,0",2022-04-14,Ottawa Senators,0,Boston Bruins,0,0,0,0,1486.7316160132636,1536.007565604796,0.39655789180210144,0.6034421081978986,2.5216999098306707,1.6571597944770047
"175,1",2022-04-14,St. Louis Blues,0,Buffalo Sabres,0,0,0,0,1485.2672940343534,1440.654305177491,0.5308526977606693,0.46914730223933065,1.8837617369533308,2.1315266979620406
"175,2",2022-04-14,Washington Capitals,0,Toronto Maple Leafs,0,0,0,0,1536.1204106113955,1521.7383346071497,0.48768565724076973,0.5123143427592303,2.05050114792755,1.951926613286259
"175,3",2022-04-14,Anaheim Ducks,0,Tampa Bay Lightning,0,0,0,0,1442.9768930537132,1563.1276521234515,0.3006675978700929,0.6993324021299071,3.3259320494922844,1.4299351738234507
"175,4",2022-04-14,New York Islanders,0,Pittsburgh Penguins,0,0,0,0,1541.52762789748,1540.7279677509364,0.46815080142597565,0.5318491985740244,2.1360638430053416,1.880232221240843
"175,5",2022-04-14,Detroit Red Wings,0,Carolina Hurricanes,0,0,0,0,1452.5229031169015,1534.974071024255,0.35052166327575396,0.649478336724246,2.8528907190917443,1.5396972361598222
"175,6",2022-04-14,Edmonton Oilers,0,Nashville Predators,0,0,0,0,1524.6453623512457,1525.5450930589127,0.46570518632243574,0.5342948136775643,2.147281218611209,1.87162587844897
"175,7",2022-04-14,Minnesota Wild,0,Dallas Stars,0,0,0,0,1541.9981702556054,1473.3941648592456,0.5644656602410283,0.4355343397589717,1.7715869545952494,2.296030206374561
"175,8",2022-04-14,San Jose Sharks,0,Chicago Blackhawks,0,0,0,0,1449.8109709182972,1471.1529819944997,0.4363249495714311,0.5636750504285689,2.2918698575046514,1.7740717799017147
"175,9",2022-04-14,New Jersey Devils,0,Colorado Avalanche,0,0,0,1,1448.378720253926,1562.216140913711,0.40879599464968586,0.5912040053503141,2.446207920547121,1.6914635065901769
"175,10",2022-04-14,Vegas Golden Knights,0,Calgary Flames,0,0,0,0,1559.7569702625942,1486.0150445429372,0.57155779950692,0.42844220049308,1.749604328490828,2.3340371206410877
"175,11",2022-04-14,Arizona Coyotes,0,Vancouver Canucks,0,0,0,0,1470.147049144132,1467.6595878991968,0.4705796833261454,0.5294203166738546,2.12503861818218,1.8888583768046863
"176,0",2022-04-15,New York Islanders,0,Montréal Canadiens,0,0,1,0,1541.52762789748,1524.338485276843,0.39171700133700793,0.6082829986629921,2.5528634105407764,1.6439716418147525
"176,1",2022-04-15,Winnipeg Jets,0,Florida Panthers,0,0,0,0,1500.0379988005302,1545.9482247731423,0.40131175794783047,0.5986882420521695,2.4918283110209734,1.670318422443413
"177,0",2022-04-16,Pittsburgh Penguins,0,Boston Bruins,0,0,0,0,1540.7279677509364,1536.007565604796,0.4737927868029359,0.5262072131970641,2.1106273203267,1.900392041234716
"177,1",2022-04-16,Detroit Red Wings,0,New York Rangers,0,0,0,0,1452.5229031169015,1498.72892578367,0.4008934664144109,0.5991065335855891,2.4944282802710527,1.6691522190804797
"177,2",2022-04-16,Minnesota Wild,0,St. Louis Blues,0,0,0,0,1541.9981702556054,1485.2672940343534,0.547924370806844,0.452075629193156,1.8250693951200851,2.212019262760867
"177,3",2022-04-16,Chicago Blackhawks,0,Nashville Predators,0,0,0,0,1471.1529819944997,1525.5450930589127,0.3893567420098051,0.6106432579901949,2.5683387292541533,1.637617359915332
"177,4",2022-04-16,Philadelphia Flyers,0,Buffalo Sabres,0,0,0,0,1471.1582078374126,1440.654305177491,0.5107861958423363,0.4892138041576637,1.9577662985799809,2.0440960404251394
"177,5",2022-04-16,Washington Capitals,0,Montréal Canadiens,0,0,0,1,1536.1204106113955,1524.338485276843,0.5839490570938062,0.4160509429061938,1.712478148311076,2.4035518175125685
"177,6",2022-04-16,Toronto Maple Leafs,0,Ottawa Senators,0,0,0,0,1521.7383346071497,1486.7316160132636,0.5172089246079025,0.48279107539209754,1.9334546494109761,2.0712893236227545
"177,7",2022-04-16,Winnipeg Jets,0,Tampa Bay Lightning,0,0,1,0,1500.0379988005302,1563.1276521234515,0.2771916320863199,0.7228083679136801,3.6076125115082522,1.3834925609486344
"177,8",2022-04-16,San Jose Sharks,0,Dallas Stars,0,0,0,0,1449.8109709182972,1473.3941648592456,0.4331130833768442,0.5668869166231558,2.3088658329213234,1.7640202493238362
"177,9",2022-04-16,Carolina Hurricanes,0,Colorado Avalanche,0,0,0,0,1534.974071024255,1562.216140913711,0.4278756555462113,0.5721243444537887,2.337127590779696,1.7478717864290627
"177,10",2022-04-16,Vegas Golden Knights,0,Edmonton Oilers,0,0,0,0,1559.7569702625942,1524.6453623512457,0.5173583458156419,0.4826416541843581,1.9328962373718914,2.071930574848442
"177,11",2022-04-16,Arizona Coyotes,0,Calgary Flames,0,0,0,0,1470.147049144132,1486.0150445429372,0.444179983588215,0.555820016411785,2.251339630214107,1.7991435545191659
"177,12",2022-04-16,New Jersey Devils,0,Seattle Kraken,0,0,0,0,1448.378720253926,1500.0,0.3932528759695576,0.6067471240304424,2.5428930367883993,1.6481330696012115
"177,13",2022-04-16,Columbus Blue Jackets,0,Los Angeles Kings,0,0,0,0,1442.0952561020642,1452.730493774311,0.45169944131649775,0.5483005586835022,2.213861494017917,1.8238172187915533
"178,0",2022-04-17,Florida Panthers,0,Detroit Red Wings,0,0,0,1,1545.9482247731423,1452.5229031169015,0.6983003496643636,0.3016996503356364,1.4320485454155187,3.3145547198596845
"178,1",2022-04-17,Buffalo Sabres,0,Philadelphia Flyers,0,0,1,1,1440.654305177491,1471.1582078374126,0.42321380415766374,0.5767861958423363,2.362871886918558,1.7337446825328473
"178,2",2022-04-17,St. Louis Blues,0,Nashville Predators,0,0,1,1,1485.2672940343534,1525.5450930589127,0.4092938701158013,0.5907061298841987,2.443232291060383,1.6928891531835615
"178,3",2022-04-17,San Jose Sharks,0,Minnesota Wild,0,0,1,1,1449.8109709182972,1541.9981702556054,0.3373601269760418,0.6626398730239582,2.9641914382816696,1.509115344110668
"178,4",2022-04-17,Toronto Maple Leafs,0,New York Islanders,0,0,1,0,1521.7383346071497,1541.52762789748,0.3385516753429608,0.6614483246570392,2.9537588286543746,1.511833899524199
"178,5",2022-04-17,Columbus Blue Jackets,0,Anaheim Ducks,0,0,1,0,1442.0952561020642,1442.9768930537132,0.3657312251593541,0.6342687748406459,2.734248352910765,1.5766186822790396
"179,0",2022-04-18,Washington Capitals,0,Colorado Avalanche,0,0,0,0,1536.1204106113955,1562.216140913711,0.4295156873187641,0.5704843126812359,2.328203671075353,1.752896578873608
"179,1",2022-04-18,Dallas Stars,0,Vancouver Canucks,0,0,0,0,1473.3941648592456,1467.6595878991968,0.4752519702927638,0.5247480297072362,2.104146984143973,1.9056765216591915
"179,2",2022-04-18,Carolina Hurricanes,0,Arizona Coyotes,0,0,0,0,1534.974071024255,1470.147049144132,0.5592257865395002,0.44077421346049983,1.788186496527671,2.2687352605068294
"179,3",2022-04-18,New Jersey Devils,0,Vegas Golden Knights,0,0,0,0,1448.378720253926,1559.7569702625942,0.31198781399765707,0.6880121860023429,3.205253394953143,1.4534626280537923
"180,0",2022-04-19,Philadelphia Flyers,0,Toronto Maple Leafs,0,0,0,0,1471.1582078374126,1521.7383346071497,0.3947192635818245,0.6052807364181755,2.533446153414557,1.6521259307170837
"180,1",2022-04-19,Minnesota Wild,0,Montréal Canadiens,0,0,0,0,1541.9981702556054,1524.338485276843,0.4923924657870744,0.5076075342129256,2.030900286830202,1.9700259208141129
"180,2",2022-04-19,Detroit Red Wings,0,Tampa Bay Lightning,0,0,0,0,1452.5229031169015,1563.1276521234515,0.31299467345402243,0.6870053265459776,3.1949425495475587,1.4555927899826486
"180,3",2022-04-19,Winnipeg Jets,0,New York Rangers,0,0,0,0,1500.0379988005302,1498.72892578367,0.46888389859404456,0.5311161014059554,2.132724119976214,1.8828274973265327
"180,4",2022-04-19,Florida Panthers,0,New York Islanders,0,0,0,0,1545.9482247731423,1541.52762789748,0.47336140701887075,0.5266385929811292,2.1125507596780797,1.8988353936222682
"180,5",2022-04-19,Boston Bruins,0,St. Louis Blues,0,0,0,0,1536.007565604796,1485.2672940343534,0.5395063719599941,0.46049362804000593,1.8535462266498548,2.1715827084433053
"180,6",2022-04-19,Los Angeles Kings,0,Anaheim Ducks,0,0,0,0,1452.730493774311,1442.9768930537132,0.4810328735215249,0.5189671264784751,2.0788600011455407,1.926904323951387
"180,7",2022-04-19,Columbus Blue Jackets,0,San Jose Sharks,0,0,0,0,1442.0952561020642,1449.8109709182972,0.45589801882593406,0.5441019811740659,2.193473010861688,1.8378907532043811
"181,0",2022-04-20,Ottawa Senators,0,Buffalo Sabres,0,0,0,0,1486.7316160132636,1440.654305177491,0.5329245313611597,0.4670754686388403,1.8764382968933102,2.140981633897875
"181,1",2022-04-20,Dallas Stars,0,Edmonton Oilers,0,0,0,0,1473.3941648592456,1524.6453623512457,0.3937739625322958,0.6062260374677042,2.5395279910565036,1.6495497358990845
"181,2",2022-04-20,Chicago Blackhawks,0,Arizona Coyotes,0,0,0,0,1471.1529819944997,1470.147049144132,0.46844764969601116,0.5315523503039888,2.1347102512926,1.881282247041352
"181,3",2022-04-20,Washington Capitals,0,Vegas Golden Knights,0,0,0,0,1536.1204106113955,1559.7569702625942,0.4330366375049298,0.5669633624950702,2.3092734272134554,1.7637823996232123
"181,4",2022-04-20,Colorado Avalanche,0,Seattle Kraken,0,0,0,0,1562.216140913711,1500.0,0.5555912917599976,0.44440870824000245,1.799884222145038,2.2501809290828545
"182,0",2022-04-21,Philadelphia Flyers,0,Montréal Canadiens,0,0,0,0,1471.1582078374126,1524.338485276843,0.3910595722906699,0.6089404277093301,2.5571551519437348,1.6421967642413409
"182,1",2022-04-21,Detroit Red Wings,0,Florida Panthers,0,0,0,0,1452.5229031169015,1545.9482247731423,0.3356996503356363,0.6643003496643637,2.9788532666036103,1.50534317873722
"182,2",2022-04-21,Buffalo Sabres,0,New Jersey Devils,0,0,1,0,1440.654305177491,1448.378720253926,0.3558855043248864,0.6441144956751136,2.8098924734150006,1.552519011316262
"182,3",2022-04-21,Boston Bruins,0,Pittsburgh Penguins,0,0,0,0,1536.007565604796,1540.7279677509364,0.46020721319706404,0.539792786802936,2.172934215987164,1.8525627323083764
"182,4",2022-04-21,Winnipeg Jets,0,Carolina Hurricanes,0,0,0,0,1500.0379988005302,1534.974071024255,0.4168917205478533,0.5831082794521467,2.3987043894416082,1.7149473523846026
"182,5",2022-04-21,New York Rangers,0,New York Islanders,0,0,0,0,1498.72892578367,1541.52762789748,0.4057173798719822,0.5942826201280178,2.464769934961954,1.6827010687012591
"182,6",2022-04-21,Toronto Maple Leafs,0,Tampa Bay Lightning,0,0,0,0,1521.7383346071497,1563.1276521234515,0.40771616104353825,0.5922838389564618,2.4526866863470107,1.6883796825553923
"182,7",2022-04-21,Vancouver Canucks,0,Minnesota Wild,0,0,0,0,1467.6595878991968,1541.9981702556054,0.3616213866841388,0.6383786133158612,2.7653231717554867,1.5664685174927897
"182,8",2022-04-21,Dallas Stars,0,Calgary Flames,0,0,1,0,1473.3941648592456,1486.0150445429372,0.34884507894039507,0.6511549210596049,2.8666019971887393,1.5357328458375619
"182,9",2022-04-21,Chicago Blackhawks,0,Los Angeles Kings,0,0,1,0,1471.1529819944997,1452.730493774311,0.39348727281691576,0.6065127271830842,2.541378258161062,1.6487700178105846
"182,10",2022-04-21,St. Louis Blues,0,San Jose Sharks,0,0,0,0,1485.2672940343534,1449.8109709182972,0.5178493494333903,0.48215065056660966,1.931063544048398,2.0740405489961042
"183,0",2022-04-22,Ottawa Senators,0,Columbus Blue Jackets,0,0,0,0,1486.7316160132636,1442.0952561020642,0.5308857826071885,0.46911421739281145,1.8836443407638157,2.1316770264556975
"183,1",2022-04-22,Seattle Kraken,0,Minnesota Wild,0,0,0,1,1500.0,1541.9981702556054,0.5068524498753038,0.49314755012469624,1.972960770429384,2.0277906678176585
"183,2",2022-04-22,Colorado Avalanche,0,Edmonton Oilers,0,0,0,0,1562.216140913711,1524.6453623512457,0.520858923513456,0.479141076486544,1.9199056689947749,2.0870679828430103
"183,3",2022-04-22,Washington Capitals,0,Arizona Coyotes,0,0,0,0,1536.1204106113955,1470.147049144132,0.5608183995529921,0.43918160044700794,1.7831084015735996,2.276962420516205
"184,0",2022-04-23,New York Islanders,0,Buffalo Sabres,0,0,0,0,1541.52762789748,1440.654305177491,0.6082223692251535,0.3917776307748465,1.6441355178599444,2.552468342876618
"184,1",2022-04-23,Pittsburgh Penguins,0,Detroit Red Wings,0,0,0,0,1540.7279677509364,1452.5229031169015,0.5912786787147968,0.4087213212852032,1.6912498894321706,2.446654842609021
"184,2",2022-04-23,Carolina Hurricanes,0,New Jersey Devils,0,0,0,0,1534.974071024255,1448.378720253926,0.5891027431271267,0.41089725687287326,1.6974967637932095,2.4336984082358772
"184,3",2022-04-23,New York Rangers,0,Boston Bruins,0,0,0,0,1498.72892578367,1536.007565604796,0.4135566572670427,0.5864433427329573,2.41804836756449,1.705194563791578
"184,4",2022-04-23,Montréal Canadiens,0,Ottawa Senators,0,0,0,1,1524.338485276843,1486.7316160132636,0.6209102589811882,0.37908974101881177,1.6105386978801668,2.637897816259756
