,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob
"43,1",2021-11-09,Los Angeles Kings,0,Montréal Canadiens,0,0,1,0,1452.730493774311,1524.338485276843,0.26538262650778943,0.7346173734922106
"43,2",2021-11-09,Carolina Hurricanes,0,Tampa Bay Lightning,0,0,0,0,1534.974071024255,1563.1276521234515,0.4265721878275526,0.5734278121724474
"43,3",2021-11-09,Florida Panthers,0,New Jersey Devils,0,0,1,0,1545.9482247731423,1448.378720253926,0.5038354388939592,0.4961645611060408
"43,4",2021-11-09,Edmonton Oilers,0,Detroit Red Wings,0,0,0,0,1524.6453623512457,1452.5229031169015,0.5693269571466458,0.43067304285335417
"43,5",2021-11-09,St. Louis Blues,0,Winnipeg Jets,0,0,0,0,1485.2672940343534,1500.0379988005302,0.4457560443405503,0.5542439556594497
"43,6",2021-11-09,Pittsburgh Penguins,0,Chicago Blackhawks,0,0,0,0,1540.7279677509364,1471.1529819944997,0.5658091809611617,0.43419081903883827
"43,7",2021-11-09,San Jose Sharks,0,Calgary Flames,0,0,0,0,1449.8109709182972,1486.0150445429372,0.4150859154651687,0.5849140845348313
"43,8",2021-11-09,Anaheim Ducks,0,Vancouver Canucks,0,0,0,0,1442.9768930537132,1467.6595878991968,0.43153838538481704,0.568461614615183
"43,9",2021-11-09,Seattle Kraken,0,Vegas Golden Knights,0,0,0,0,1500.0,1559.7569702625942,0.3818408831325786,0.6181591168674214
"44,0",2021-11-10,Toronto Maple Leafs,0,Philadelphia Flyers,0,0,0,0,1521.7383346071497,1471.1582078374126,0.5392807364181754,0.4607192635818246
"44,1",2021-11-10,Nashville Predators,0,Dallas Stars,0,0,0,0,1525.5450930589127,1473.3941648592456,0.5414925993576982,0.4585074006423018
"44,2",2021-11-10,Minnesota Wild,0,Arizona Coyotes,0,0,0,0,1541.9981702556054,1470.147049144132,0.56895276532039,0.43104723467961004
"45,0",2021-11-11,Edmonton Oilers,0,Boston Bruins,0,0,0,0,1524.6453623512457,1536.007565604796,0.4506543018715592,0.5493456981284408
"45,1",2021-11-11,Calgary Flames,0,Montréal Canadiens,0,0,0,0,1486.0150445429372,1524.338485276843,0.41207072813826306,0.5879292718617369
"45,2",2021-11-11,Los Angeles Kings,0,Ottawa Senators,0,0,0,0,1452.730493774311,1486.7316160132636,0.4182240644773123,0.5817759355226877
"45,3",2021-11-11,New York Islanders,0,New Jersey Devils,0,0,0,0,1541.52762789748,1448.378720253926,0.5979299119809792,0.4020700880190208
"45,4",2021-11-11,Florida Panthers,0,Pittsburgh Penguins,0,0,0,0,1545.9482247731423,1540.7279677509364,0.4745119884723016,0.5254880115276984
"45,5",2021-11-11,Washington Capitals,0,Detroit Red Wings,0,0,0,0,1536.1204106113955,1452.5229031169015,0.58503731998482,0.41496268001518
"45,6",2021-11-11,Nashville Predators,0,St. Louis Blues,0,0,1,0,1525.5450930589127,1485.2672940343534,0.42470612988419865,0.5752938701158014
"45,7",2021-11-11,San Jose Sharks,0,Winnipeg Jets,0,0,0,0,1449.8109709182972,1500.0379988005302,0.3952168673324483,0.6047831326675517
"45,8",2021-11-11,Vancouver Canucks,0,Colorado Avalanche,0,0,0,0,1467.6595878991968,1562.216140913711,0.33418524132126604,0.665814758678734
"45,9",2021-11-11,Minnesota Wild,0,Vegas Golden Knights,0,0,1,0,1541.9981702556054,1559.7569702625942,0.34146526616533823,0.6585347338346618
"45,10",2021-11-11,Anaheim Ducks,0,Seattle Kraken,0,0,0,0,1442.9768930537132,1500.0,0.38566614762754226,0.6143338523724577
"46,0",2021-11-12,Calgary Flames,0,Toronto Maple Leafs,0,0,1,0,1486.0150445429372,1521.7383346071497,0.3157704576280871,0.6842295423719129
"46,1",2021-11-12,Edmonton Oilers,0,Buffalo Sabres,0,0,1,0,1524.6453623512457,1440.654305177491,0.48557197616171877,0.5144280238382812
"46,2",2021-11-12,Philadelphia Flyers,0,Carolina Hurricanes,0,0,0,0,1471.1582078374126,1534.974071024255,0.3761806303154781,0.6238193696845219
"46,3",2021-11-12,Washington Capitals,0,Columbus Blue Jackets,0,0,1,0,1536.1204106113955,1442.0952561020642,0.49910368601527844,0.5008963139847216
"46,4",2021-11-12,Arizona Coyotes,0,Chicago Blackhawks,0,0,0,0,1470.147049144132,1471.1529819944997,0.4655523503039888,0.5344476496960112
"47,0",2021-11-13,Boston Bruins,0,New Jersey Devils,0,0,0,0,1536.007565604796,1448.378720253926,0.5905003438285916,0.4094996561714084
"47,1",2021-11-13,Toronto Maple Leafs,0,Buffalo Sabres,0,0,1,1,1521.7383346071497,1440.654305177491,0.5816159409906126,0.41838405900938735
"47,2",2021-11-13,Pittsburgh Penguins,0,Ottawa Senators,0,0,0,0,1540.7279677509364,1486.7316160132636,0.5440873503602012,0.45591264963979883
"47,3",2021-11-13,Montréal Canadiens,0,Detroit Red Wings,0,0,0,0,1524.338485276843,1452.5229031169015,0.5689037461010756,0.43109625389892436
"47,4",2021-11-13,Florida Panthers,0,Tampa Bay Lightning,0,0,0,0,1545.9482247731423,1563.1276521234515,0.4422969459135323,0.5577030540864677
"47,5",2021-11-13,New York Rangers,0,Columbus Blue Jackets,0,0,0,1,1498.72892578367,1442.0952561020642,0.6477881376445155,0.3522118623554845
"47,6",2021-11-13,Los Angeles Kings,0,Winnipeg Jets,0,0,0,0,1452.730493774311,1500.0379988005302,0.39933667270836126,0.6006633272916387
"47,7",2021-11-13,St. Louis Blues,0,Carolina Hurricanes,0,0,0,1,1485.2672940343534,1534.974071024255,0.4959502939872079,0.5040497060127921
"47,8",2021-11-13,Arizona Coyotes,0,Nashville Predators,0,0,1,0,1470.147049144132,1525.5450930589127,0.28794463568111384,0.7120553643188862
"47,9",2021-11-13,Philadelphia Flyers,0,Dallas Stars,0,0,1,0,1471.1582078374126,1473.3941648592456,0.3637822436062107,0.6362177563937893
"47,10",2021-11-13,San Jose Sharks,0,Colorado Avalanche,0,0,0,0,1449.8109709182972,1562.216140913711,0.31065322852121646,0.6893467714787835
"47,11",2021-11-13,Vancouver Canucks,0,Vegas Golden Knights,0,0,0,0,1467.6595878991968,1559.7569702625942,0.33748070264057684,0.6625192973594232
"47,12",2021-11-13,Minnesota Wild,0,Seattle Kraken,0,0,0,0,1541.9981702556054,1500.0,0.5271475501246963,0.4728524498753037
"48,0",2021-11-14,Calgary Flames,0,Ottawa Senators,0,0,0,1,1486.0150445429372,1486.7316160132636,0.5659687722211654,0.4340312277788346
"48,1",2021-11-14,Montréal Canadiens,0,Boston Bruins,0,0,1,1,1524.338485276843,1536.007565604796,0.45021315509767545,0.5497868449023245
"48,2",2021-11-14,New Jersey Devils,0,New York Rangers,0,0,1,1,1448.378720253926,1498.72892578367,0.39504326298774783,0.6049567370122522
"48,3",2021-11-14,Pittsburgh Penguins,0,Washington Capitals,0,0,1,0,1540.7279677509364,1536.1204106113955,0.37363041904669825,0.6263695809533018
"48,4",2021-11-14,Edmonton Oilers,0,St. Louis Blues,0,0,0,1,1524.6453623512457,1485.2672940343534,0.6234281811648915,0.3765718188351085
"48,5",2021-11-14,Vancouver Canucks,0,Anaheim Ducks,0,0,1,0,1467.6595878991968,1442.9768930537132,0.4024616146151828,0.5975383853848172
"49,0",2021-11-15,New York Islanders,0,Tampa Bay Lightning,0,0,0,0,1541.52762789748,1563.1276521234515,0.43595505327401185,0.5640449467259881
"49,1",2021-11-15,Detroit Red Wings,0,Columbus Blue Jackets,0,0,0,0,1452.5229031169015,1442.0952561020642,0.48200208604614747,0.5179979139538525
"50,0",2021-11-16,Nashville Predators,0,Toronto Maple Leafs,0,0,0,0,1525.5450930589127,1521.7383346071497,0.4724781465744361,0.5275218534255639
"50,1",2021-11-16,New York Islanders,0,Florida Panthers,0,0,1,0,1541.52762789748,1545.9482247731423,0.3606385929811292,0.6393614070188708
"50,2",2021-11-16,Ottawa Senators,0,New Jersey Devils,0,0,0,0,1486.7316160132636,1448.378720253926,0.5219711490697855,0.4780288509302145
"50,3",2021-11-16,Montréal Canadiens,0,New York Rangers,0,0,0,0,1524.338485276843,1498.72892578367,0.5037885163802721,0.4962114836197279
"50,4",2021-11-16,Calgary Flames,0,Philadelphia Flyers,0,0,0,0,1486.0150445429372,1471.1582078374126,0.48836768441415657,0.5116323155858434
"50,5",2021-11-16,Buffalo Sabres,0,Pittsburgh Penguins,0,0,0,0,1440.654305177491,1540.7279677509364,0.3268373158576531,0.6731626841423469
"50,6",2021-11-16,Arizona Coyotes,0,St. Louis Blues,0,0,0,0,1470.147049144132,1485.2672940343534,0.44525394537665175,0.5547460546233483
"50,7",2021-11-16,San Jose Sharks,0,Minnesota Wild,0,0,0,0,1449.8109709182972,1541.9981702556054,0.3373601269760418,0.6626398730239582
"50,8",2021-11-16,Edmonton Oilers,0,Winnipeg Jets,0,0,0,0,1524.6453623512457,1500.0379988005302,0.502353747826281,0.49764625217371905
"50,9",2021-11-16,Detroit Red Wings,0,Dallas Stars,0,0,1,0,1452.5229031169015,1473.3941648592456,0.33699991815628194,0.6630000818437181
"50,10",2021-11-16,Carolina Hurricanes,0,Vegas Golden Knights,0,0,0,0,1534.974071024255,1559.7569702625942,0.43139490798015867,0.5686050920198413
"50,11",2021-11-16,Washington Capitals,0,Anaheim Ducks,0,0,0,0,1536.1204106113955,1442.9768930537132,0.5979226868934673,0.4020773131065327
"51,0",2021-11-17,Colorado Avalanche,0,Vancouver Canucks,0,0,0,0,1562.216140913711,1467.6595878991968,0.5998147586787339,0.4001852413212661
"51,1",2021-11-17,Chicago Blackhawks,0,Seattle Kraken,0,0,0,0,1471.1529819944997,1500.0,0.4255809373199855,0.5744190626800145
"51,2",2021-11-17,Washington Capitals,0,Los Angeles Kings,0,0,1,0,1536.1204106113955,1452.730493774311,0.4847551827891242,0.5152448172108758
"52,0",2021-11-18,Calgary Flames,0,Buffalo Sabres,0,0,0,0,1486.0150445429372,1440.654305177491,0.5319109550021588,0.4680890449978412
"52,1",2021-11-18,New York Rangers,0,Toronto Maple Leafs,0,0,0,0,1498.72892578367,1521.7383346071497,0.4339351249200436,0.5660648750799564
"52,2",2021-11-18,Pittsburgh Penguins,0,Montréal Canadiens,0,0,0,0,1540.7279677509364,1524.338485276843,0.4905688815180712,0.5094311184819288
"52,3",2021-11-18,Nashville Predators,0,Ottawa Senators,0,0,0,0,1525.5450930589127,1486.7316160132636,0.5226258711875943,0.4773741288124057
"52,4",2021-11-18,New Jersey Devils,0,Florida Panthers,0,0,0,0,1448.378720253926,1545.9482247731423,0.33016456110604075,0.6698354388939592
"52,5",2021-11-18,Tampa Bay Lightning,0,Philadelphia Flyers,0,0,0,0,1563.1276521234515,1471.1582078374126,0.5963475177681932,0.40365248223180683
"52,6",2021-11-18,San Jose Sharks,0,St. Louis Blues,0,0,0,0,1449.8109709182972,1485.2672940343534,0.4161506505666096,0.5838493494333904
"52,7",2021-11-18,Dallas Stars,0,Minnesota Wild,0,0,0,0,1473.3941648592456,1541.9981702556054,0.36953433975897165,0.6304656602410283
"52,8",2021-11-18,Winnipeg Jets,0,Edmonton Oilers,0,0,0,0,1500.0379988005302,1524.6453623512457,0.431646252173719,0.568353747826281
"52,9",2021-11-18,Columbus Blue Jackets,0,Arizona Coyotes,0,0,0,0,1442.0952561020642,1470.147049144132,0.4267177183964752,0.5732822816035248
"52,10",2021-11-18,Detroit Red Wings,0,Vegas Golden Knights,0,0,0,0,1452.5229031169015,1559.7569702625942,0.3173982970887118,0.6826017029112882
"52,11",2021-11-18,Carolina Hurricanes,0,Anaheim Ducks,0,0,0,0,1534.974071024255,1442.9768930537132,0.5963847579451165,0.4036152420548835
"53,0",2021-11-19,Winnipeg Jets,0,Vancouver Canucks,0,0,1,0,1500.0379988005302,1467.6595878991968,0.41346185195298446,0.5865381480470155
"53,1",2021-11-19,Colorado Avalanche,0,Seattle Kraken,0,0,0,0,1562.216140913711,1500.0,0.5555912917599976,0.44440870824000245
"54,0",2021-11-20,New York Rangers,0,Ottawa Senators,0,0,0,0,1498.72892578367,1486.7316160132636,0.48425865749455144,0.5157413425054486
"54,1",2021-11-20,New Jersey Devils,0,Tampa Bay Lightning,0,0,0,0,1448.378720253926,1563.1276521234515,0.3076165329482534,0.6923834670517466
"54,2",2021-11-20,Carolina Hurricanes,0,Los Angeles Kings,0,0,0,0,1534.974071024255,1452.730493774311,0.5831957630987475,0.41680423690125246
"54,3",2021-11-20,Minnesota Wild,0,Florida Panthers,0,0,0,0,1541.9981702556054,1545.9482247731423,0.4613156595080976,0.5386843404919024
"54,4",2021-11-20,Pittsburgh Penguins,0,Toronto Maple Leafs,0,0,0,0,1540.7279677509364,1521.7383346071497,0.49430109840518943,0.5056989015948106
"54,5",2021-11-20,Nashville Predators,0,Montréal Canadiens,0,0,0,0,1525.5450930589127,1524.338485276843,0.4687364412014807,0.5312635587985193
"54,6",2021-11-20,Calgary Flames,0,New York Islanders,0,0,0,0,1486.0150445429372,1541.52762789748,0.3877839292827632,0.6122160707172368
"54,7",2021-11-20,Boston Bruins,0,Philadelphia Flyers,0,0,0,0,1536.007565604796,1471.1582078374126,0.5592568364839765,0.4407431635160235
"54,8",2021-11-20,St. Louis Blues,0,Dallas Stars,0,0,0,0,1485.2672940343534,1473.3941648592456,0.4840801579811661,0.5159198420188339
"54,9",2021-11-20,Detroit Red Wings,0,Arizona Coyotes,0,0,0,0,1452.5229031169015,1470.147049144132,0.4416585472325857,0.5583414527674143
"54,10",2021-11-20,Chicago Blackhawks,0,Edmonton Oilers,0,0,0,0,1471.1529819944997,1524.6453623512457,0.3906208410146358,0.6093791589853642
"54,11",2021-11-20,Columbus Blue Jackets,0,Vegas Golden Knights,0,0,0,0,1442.0952561020642,1559.7569702625942,0.3038607690952546,0.6961392309047454
"54,12",2021-11-20,Washington Capitals,0,San Jose Sharks,0,0,0,0,1536.1204106113955,1449.8109709182972,0.588715744234786,0.411284255765214
"55,0",2021-11-21,Minnesota Wild,0,Tampa Bay Lightning,0,0,1,1,1541.9981702556054,1563.1276521234515,0.43662966390132907,0.5633703360986709
"55,1",2021-11-21,Buffalo Sabres,0,New York Rangers,0,0,0,1,1440.654305177491,1498.72892578367,0.48419366901914296,0.515806330980857
"55,2",2021-11-21,Calgary Flames,0,Boston Bruins,0,0,1,1,1486.0150445429372,1536.007565604796,0.39554742581447877,0.6044525741855212
"55,3",2021-11-21,Toronto Maple Leafs,0,New York Islanders,0,0,1,1,1521.7383346071497,1541.52762789748,0.4385516753429608,0.5614483246570392
"55,4",2021-11-21,Chicago Blackhawks,0,Vancouver Canucks,0,0,1,0,1471.1529819944997,1467.6595878991968,0.37202722881519434,0.6279727711848057
"55,5",2021-11-21,Washington Capitals,0,Seattle Kraken,0,0,1,0,1536.1204106113955,1500.0,0.41879497875968785,0.5812050212403121
"55,6",2021-11-21,Arizona Coyotes,0,Los Angeles Kings,0,0,1,1,1470.147049144132,1452.730493774311,0.4920434642165672,0.5079565357834328
"56,0",2021-11-22,Columbus Blue Jackets,0,Buffalo Sabres,0,0,0,1,1442.0952561020642,1440.654305177491,0.5690736831844738,0.4309263168155262
"56,1",2021-11-22,Vegas Golden Knights,0,St. Louis Blues,0,0,0,0,1559.7569702625942,1485.2672940343534,0.5725863773692085,0.4274136226307915
"56,2",2021-11-22,Anaheim Ducks,0,Nashville Predators,0,0,0,0,1442.9768930537132,1525.5450930589127,0.35036239315361073,0.6496376068463893
"56,3",2021-11-22,Pittsburgh Penguins,0,Winnipeg Jets,0,0,0,0,1540.7279677509364,1500.0379988005302,0.5252913088059517,0.47470869119404835
"56,4",2021-11-22,Ottawa Senators,0,Colorado Avalanche,0,0,0,0,1486.7316160132636,1562.216140913711,0.3600465958813248,0.6399534041186752
"56,5",2021-11-22,Carolina Hurricanes,0,San Jose Sharks,0,0,0,0,1534.974071024255,1449.8109709182972,0.5871625473835358,0.4128374526164642
"57,0",2021-11-23,Philadelphia Flyers,0,Tampa Bay Lightning,0,0,0,0,1471.1582078374126,1563.1276521234515,0.33765248223180677,0.6623475177681932
"57,1",2021-11-23,Edmonton Oilers,0,Dallas Stars,0,0,0,0,1524.6453623512457,1473.3941648592456,0.5402260374677043,0.45977396253229574
"57,2",2021-11-23,Chicago Blackhawks,0,Calgary Flames,0,0,0,0,1471.1529819944997,1486.0150445429372,0.44562480873312216,0.5543751912668778
"58,0",2021-11-24,Boston Bruins,0,Buffalo Sabres,0,0,0,0,1536.007565604796,1440.654305177491,0.6008797624729795,0.3991202375270205
"58,1",2021-11-24,Philadelphia Flyers,0,Florida Panthers,0,0,1,0,1471.1582078374126,1545.9482247731423,0.2610007476942322,0.7389992523057678
"58,2",2021-11-24,Minnesota Wild,0,New Jersey Devils,0,0,0,0,1541.9981702556054,1448.378720253926,0.5985604192961103,0.40143958070388974
"58,3",2021-11-24,Vancouver Canucks,0,Pittsburgh Penguins,0,0,0,0,1467.6595878991968,1540.7279677509364,0.36336949837700727,0.6366305016229927
"58,4",2021-11-24,Montréal Canadiens,0,Washington Capitals,0,0,0,0,1524.338485276843,1536.1204106113955,0.45005094290619385,0.5499490570938061
"58,5",2021-11-24,Winnipeg Jets,0,Columbus Blue Jackets,0,0,0,0,1500.0379988005302,1442.0952561020642,0.549621737229117,0.450378262770883
"58,6",2021-11-24,St. Louis Blues,0,Detroit Red Wings,0,0,0,0,1485.2672940343534,1452.5229031169015,0.5139839403872412,0.48601605961275884
"58,7",2021-11-24,New York Rangers,0,New York Islanders,0,0,0,0,1498.72892578367,1541.52762789748,0.4057173798719822,0.5942826201280178
"58,8",2021-11-24,Vegas Golden Knights,0,Nashville Predators,0,0,0,0,1559.7569702625942,1525.5450930589127,0.5160763321632217,0.4839236678367783
"58,9",2021-11-24,Anaheim Ducks,0,Colorado Avalanche,0,0,0,0,1442.9768930537132,1562.216140913711,0.30183521613892883,0.6981647838610712
"58,10",2021-11-24,Edmonton Oilers,0,Arizona Coyotes,0,0,1,0,1524.6453623512457,1470.147049144132,0.4447924025747043,0.5552075974252957
"58,11",2021-11-24,Toronto Maple Leafs,0,Los Angeles Kings,0,0,0,0,1521.7383346071497,1452.730493774311,0.5650246159840828,0.4349753840159172
"58,12",2021-11-24,Carolina Hurricanes,0,Seattle Kraken,0,0,0,0,1534.974071024255,1500.0,0.5171624143106093,0.4828375856893907
"58,13",2021-11-24,Ottawa Senators,0,San Jose Sharks,0,0,0,0,1486.7316160132636,1449.8109709182972,0.5199339769797303,0.4800660230202697
"59,0",2021-11-26,St. Louis Blues,0,Chicago Blackhawks,0,0,0,0,1485.2672940343534,1471.1529819944997,0.48730096127873623,0.5126990387212638
"59,1",2021-11-26,New York Rangers,0,Boston Bruins,0,0,0,0,1498.72892578367,1536.007565604796,0.4135566572670427,0.5864433427329573
"59,2",2021-11-26,Carolina Hurricanes,0,Philadelphia Flyers,0,0,0,0,1534.974071024255,1471.1582078374126,0.557819369684522,0.44218063031547805
"59,3",2021-11-26,Winnipeg Jets,0,Minnesota Wild,0,0,0,0,1500.0379988005302,1541.9981702556054,0.40690634391693636,0.5930936560830636
"59,4",2021-11-26,Ottawa Senators,0,Anaheim Ducks,0,0,0,0,1486.7316160132636,1442.9768930537132,0.5296373164566152,0.47036268354338484
"59,5",2021-11-26,Florida Panthers,0,Washington Capitals,0,0,0,0,1545.9482247731423,1536.1204106113955,0.4811395904809539,0.5188604095190461
"59,6",2021-11-26,New Jersey Devils,0,Nashville Predators,0,0,0,0,1448.378720253926,1525.5450930589127,0.35773937617648965,0.6422606238235103
"59,7",2021-11-26,Montréal Canadiens,0,Buffalo Sabres,0,0,0,0,1524.338485276843,1440.654305177491,0.5851550934882122,0.41484490651178785
"59,8",2021-11-26,Seattle Kraken,0,Tampa Bay Lightning,0,0,0,0,1500.0,1563.1276521234515,0.37713871270253707,0.6228612872974629
"59,9",2021-11-26,Vancouver Canucks,0,Columbus Blue Jackets,0,0,0,0,1467.6595878991968,1442.0952561020642,0.5037237802323807,0.49627621976761926
"59,10",2021-11-26,Pittsburgh Penguins,0,New York Islanders,0,0,0,0,1540.7279677509364,1541.52762789748,0.4658491985740243,0.5341508014259757
"59,11",2021-11-26,Colorado Avalanche,0,Dallas Stars,0,0,0,0,1562.216140913711,1473.3941648592456,0.5921112678985972,0.40788873210140275
"59,12",2021-11-26,Toronto Maple Leafs,0,San Jose Sharks,0,0,0,0,1521.7383346071497,1449.8109709182972,0.5690579205442362,0.4309420794557638
"60,0",2021-11-27,Seattle Kraken,0,Florida Panthers,0,0,1,1,1500.0,1545.9482247731423,0.4012580178958304,0.5987419821041696
"60,1",2021-11-27,Buffalo Sabres,0,Detroit Red Wings,0,0,1,0,1440.654305177491,1452.5229031169015,0.3499263553845915,0.6500736446154085
"60,2",2021-11-27,Montréal Canadiens,0,Pittsburgh Penguins,0,0,1,1,1524.338485276843,1540.7279677509364,0.44343111848192873,0.5565688815180713
"60,3",2021-11-27,Edmonton Oilers,0,Vegas Golden Knights,0,0,0,0,1524.6453623512457,1559.7569702625942,0.41664165418435817,0.5833583458156418
"60,4",2021-11-27,Ottawa Senators,0,Los Angeles Kings,0,0,1,0,1486.7316160132636,1452.730493774311,0.41577593552268766,0.5842240644773123
"60,5",2021-11-27,Columbus Blue Jackets,0,St. Louis Blues,0,0,1,1,1442.0952561020642,1485.2672940343534,0.40518824738147163,0.5948117526185284
"60,6",2021-11-27,Dallas Stars,0,Arizona Coyotes,0,0,1,0,1473.3941648592456,1470.147049144132,0.37167283909882787,0.6283271609011721
"60,7",2021-11-27,Nashville Predators,0,Colorado Avalanche,0,0,1,1,1525.5450930589127,1562.216140913711,0.4144212233625644,0.5855787766374356
"60,8",2021-11-27,Winnipeg Jets,0,Calgary Flames,0,0,1,0,1500.0379988005302,1486.0150445429372,0.38716970220087854,0.6128302977991215
"61,0",2021-11-28,Washington Capitals,0,Carolina Hurricanes,0,0,0,0,1536.1204106113955,1534.974071024255,0.46864970929166294,0.5313502907083371
"61,1",2021-11-28,Tampa Bay Lightning,0,Minnesota Wild,0,0,0,0,1563.1276521234515,1541.9981702556054,0.4973703360986709,0.5026296639013291
"61,2",2021-11-28,New York Islanders,0,New York Rangers,0,0,0,0,1541.52762789748,1498.72892578367,0.5282826201280177,0.47171737987198226
"61,3",2021-11-28,Vancouver Canucks,0,Boston Bruins,0,0,0,0,1467.6595878991968,1536.007565604796,0.3698888435073032,0.6301111564926968
"61,4",2021-11-28,Philadelphia Flyers,0,New Jersey Devils,0,0,0,0,1471.1582078374126,1448.378720253926,0.4997354244482298,0.5002645755517702
"61,5",2021-11-28,San Jose Sharks,0,Chicago Blackhawks,0,0,0,0,1449.8109709182972,1471.1529819944997,0.4363249495714311,0.5636750504285689
"61,6",2021-11-28,Toronto Maple Leafs,0,Anaheim Ducks,0,0,0,0,1521.7383346071497,1442.9768930537132,0.5784442931208021,0.42155570687919786
"62,0",2021-11-29,Seattle Kraken,0,Buffalo Sabres,0,0,0,0,1500.0,1440.654305177491,0.551584297536787,0.44841570246321305
